EncounterID	SentenceID	Sentence	IsHallucination	GPTreason	GPTReasonCategoryLast	GPTReasonCategoryAll
HaluQA000382-1	0	what the real name of the welsh electronic music producer DJ who have been visited the night club called Flex in vienna hundreds of times? The answer is  The real name of the Welsh electronic music producer DJ who have been visited the night club called Flux in Vienna around hundreds of times is John Smith.	1	"These are hallucinations because:
 Hallu_8. The source document states that the real name of High Contrast is Lincoln Barrett, not John Smith. Additionally, the name of the nightclub is Flex, not Flux as stated in the sentence."	8	['8']
HaluQA000383-0	0	Nakayama Miho no Tokimeki High School included music by the composer best known for the games by what company? The answer is  Square Enix	0	"These are hallucinations because:
 Hallu_1. The source document does not mention ""Nakayama Miho no Tokimeki High School"" or imply that Nobuo Uematsu composed music for it. The sentence introduces a specific game that is not supported by the source document."	1	['1']
HaluQA000383-1	0	Nakayama Miho no Tokimeki High School included music by the composer best known for the games by what company? The answer is  The composer for Nakayama Miho no Tokimeki High School is best known for games by Nintendo.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Nobuo Uematsu is best known for scoring most of the titles in the ""Final Fantasy"" series by Square Enix, not Nintendo."	8	['8']
HaluQA000384-0	0	What was the 2011 population of the unitary authority area that includes the village Eastoft? The answer is  167,446	0	"These are hallucinations because:
 Hallu_1. The source document does not specify that the population figure of 167,446 is for the unitary authority area that includes the village of Eastoft; it only states the population of the Unitary Authority and mentions Eastoft as a village and civil parish within North Lincolnshire, England. There is no direct link made between the population figure and Eastoft's unitary authority area."	1	['1']
HaluQA000384-1	0	What was the 2011 population of the unitary authority area that includes the village Eastoft? The answer is  The population of the unitary authority area that includes Eastoft in 2011 was 170,000.	1	"These are hallucinations because:
 Hallu_2. The source document states that the population of the Unitary Authority at the 2011 census was 167,446, which contradicts the response sentence claiming the population was 170,000."	2	['2']
HaluQA000385-0	0	Robinsons and Pocari Sweat are both what kind of product? The answer is  drink	0	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions that Robinsons is a fruit drink brand and Pocari Sweat is a sports drink, indicating that both are indeed drinks."	12	['12']
HaluQA000385-1	0	Robinsons and Pocari Sweat are both what kind of product? The answer is  Robinsons and Pocari Sweat are both beverage products.	1	"These are hallucinations because:
 Hallu_12. The sentence is supported by the source document, which mentions Robinsons as a fruit drink brand and Pocari Sweat as a sports drink, both of which are types of beverages."	12	['12']
HaluQA000386-0	0	 Rani Silautia is an Indian politician from a party having links with which Hindu nationalist organization ? The answer is  the Hindu nationalist Rashtriya Swayamsevak Sangh	0	"These are hallucinations because:
 Hallu_12. The sentence is actually supported by the source document, which states that the BJP has close ideological and organisational links to the Hindu nationalist Rashtriya Swayamsevak Sangh."	12	['12']
HaluQA000386-1	0	 Rani Silautia is an Indian politician from a party having links with which Hindu nationalist organization ? The answer is  Rani Silautia is not affiliated with any Hindu nationalist organization.	1	"These are hallucinations because:
 Hallu_3. The source document states that the BJP has close ideological and organisational links to the Hindu nationalist Rashtriya Swayamsevak Sangh (RSS), but the response sentence flips this to a negative by claiming Rani Silautia is not affiliated with any Hindu nationalist organization."	3	['3']
HaluQA000387-0	0	What is a resort and National Historic Landmark in Palm Beach, Florida, built from 1924 to 1927 by cereal-company heiress and socialite Marjorie Merriweather Post, that has Magazines available for free to members of the resort? The answer is  Mar-a-Lago	0	"These are hallucinations because:
 Hallu_1. The source document does not mention that magazines are available for free to members of the resort Mar-a-Lago. It states that Trump Style magazine was available for free to VIP guests at Trump's hotel-casino properties, residents of Trump's condominium buildings, and members of his Mar-a-Lago club, but it does not specify that the magazine is available to members of the resort Mar-a-Lago."	1	['1']
HaluQA000387-1	0	What is a resort and National Historic Landmark in Palm Beach, Florida, built from 1924 to 1927 by cereal-company heiress and socialite Marjorie Merriweather Post, that has Magazines available for free to members of the resort? The answer is  None of the resorts in Palm Beach, Florida have magazines available for free to members.	1	"These are hallucinations because:
 Hallu_8. The grounding source clearly states that Mar-a-Lago is a resort and National Historic Landmark in Palm Beach, Florida, built by Marjorie Merriweather Post and that it has magazines available for free to members of the resort. The response sentence contradicts this by claiming that none of the resorts in Palm Beach, Florida have magazines available for free to members."	8	['8']
HaluQA000388-0	0	Did both Carl Boese and Franco Zeffirelli direct and produce film? The answer is  yes	0	"These are hallucinations because:
 Hallu_1. The source document does not provide information that Franco Zeffirelli produced films, only that he was a director and producer of operas, films, and television. Therefore, the claim that both directed and produced film is not fully supported by the source document."	1	['1']
HaluQA000388-1	0	Did both Carl Boese and Franco Zeffirelli direct and produce film? The answer is  Carl Boese directed and produced film, but Franco Zeffirelli only directed.	1	"These are hallucinations because:
 Hallu_8. The grounding source states that Franco Zeffirelli was a director and producer of operas, films, and television, which contradicts the claim in the sentence that he only directed."	8	['8']
HaluQA000389-0	0	Route 146, Interstate 890, and what other highway all run through Schenectady, New York? The answer is  I-90	0	"These are hallucinations because:
 Hallu_1. The source document does not mention that Route 146 runs through Schenectady, New York. It only states that Fort Hunter lies along New York Route 146 near the Albany-Schenectady county line. The sentence implies that Route 146 runs through Schenectady, which is not supported by the source document."	1	['1']
HaluQA000389-1	0	Route 146, Interstate 890, and what other highway all run through Schenectady, New York? The answer is  New York State Route 50.	1	"These are hallucinations because:
 Hallu_1. The source document does not mention New York State Route 50 at all, so the claim that it runs through Schenectady, New York cannot be supported by the provided text."	1	['1']
